gene,logfoldchange,pvals,pvals_adj,group
Csf2rb,-3.4144465923309326,3.726847047233792e-09,1.2080541482119262e-08,Fib.5
2610307P16Rik,-1.9158333539962769,3.204418880920756e-09,1.040395740558687e-08,Fib.5
Bin2,-5.6905059814453125,1.9839036598491503e-09,6.483345293624674e-09,Fib.5
Malt1,-1.4725712537765503,1.6751802911368223e-09,5.483405208303837e-09,Fib.5
Runx3,-7.1189470291137695,1.4821226839576202e-09,4.859418635926624e-09,Fib.5
Hpgds,-3.7099783420562744,1.2519498391515117e-09,4.1182560498404995e-09,Fib.5
Maf,-1.841956377029419,1.136348737666391e-09,3.744147405820069e-09,Fib.5
Pstpip2,-5.007583141326904,1.1071190003573367e-09,3.6538580869879103e-09,Fib.5
Rnf149,-1.345133900642395,9.391476789885364e-10,3.1097605264521073e-09,Fib.5
E230029C05Rik,-2.4651875495910645,7.312465645539785e-10,2.4334328271347038e-09,Fib.5
Batf,-1.885013222694397,7.281045165493244e-10,2.4270150551644147e-09,Fib.5
Dapp1,-1.6134915351867676,5.587462478851276e-10,1.871846726583342e-09,Fib.5
Gm46224,-4.091673851013184,5.479666836736711e-10,1.8419048190711636e-09,Fib.5
Stmn2,-4.694061279296875,5.372426173824618e-10,1.8088977016244505e-09,Fib.5
Slc15a3,-1.4000340700149536,4.875267899183645e-10,1.6470499659404206e-09,Fib.5
Rgs1,-4.117011547088623,4.39809360193973e-10,1.4883565488797734e-09,Fib.5
Rgs2,-1.777661919593811,4.3217675147604993e-10,1.465005937206949e-09,Fib.5
Cysltr1,-5.37546968460083,2.9669534019454336e-10,1.0126120825752333e-09,Fib.5
Traf1,-4.448450565338135,2.299488209313228e-10,7.902021337846144e-10,Fib.5
Dusp2,-3.570084810256958,1.7014837002424606e-10,5.867185173249864e-10,Fib.5
Dpp4,-2.7777717113494873,1.692941685869153e-10,5.847812386421945e-10,Fib.5
Pcp4l1,-5.185397624969482,1.6552238977070841e-10,5.727418331166382e-10,Fib.5
Tnfaip3,-1.2124277353286743,1.362234686438881e-10,4.738207605004804e-10,Fib.5
Kcnk13,-6.1409196853637695,1.0115377436866308e-10,3.5306727528329174e-10,Fib.5
Dok2,-5.167909145355225,9.578884292717659e-11,3.349260242208972e-10,Fib.5
Gatm,-6.972945690155029,8.524694444527301e-11,2.985882467435132e-10,Fib.5
Wdfy4,-5.474555969238281,8.167302394059953e-11,2.8707565532723915e-10,Fib.5
Postn,-2.6174633502960205,7.290231776758432e-11,2.5669830199853637e-10,Fib.5
Pmaip1,-3.9249684810638428,6.900512812132127e-11,2.4340433199760593e-10,Fib.5
Lat2,-3.6279265880584717,6.065851804336193e-11,2.1434105315675596e-10,Fib.5
Cemip2,-1.1902084350585938,5.279333273463232e-11,1.8687905392790205e-10,Fib.5
Slamf7,-4.986451148986816,5.0193782135281385e-11,1.779921352314943e-10,Fib.5
Prdm1,-4.734455108642578,3.160218655462521e-11,1.132694858588717e-10,Fib.5
Tnfrsf11a,-6.358548641204834,2.0803275454488658e-11,7.496675839455372e-11,Fib.5
Dclre1c,-1.3542159795761108,1.7595513094631085e-11,6.352170792285589e-11,Fib.5
Cfp,-2.823310613632202,1.755279624801265e-11,6.348208407961175e-11,Fib.5
Tmem37,-4.1921210289001465,1.5127409847003463e-11,5.5108961191269444e-11,Fib.5
Marcksl1,-1.7226676940917969,1.2564009771008474e-11,4.5937878504601365e-11,Fib.5
Fcrls,-5.380199909210205,9.15605107035602e-12,3.360018741415053e-11,Fib.5
Pou2f2,-4.26447057723999,8.150294425199527e-12,2.996431773970414e-11,Fib.5
Alcam,-1.805320382118225,7.457740138260622e-12,2.7468656126190134e-11,Fib.5
Slamf9,-4.244157791137695,6.612105095428244e-12,2.4398911791248128e-11,Fib.5
Noct,-2.1829378604888916,6.1714534907473664e-12,2.2814985178363645e-11,Fib.5
Cd37,-3.7279272079467773,6.0019281019340825e-12,2.2270605201981752e-11,Fib.5
Adamts9,-1.6296558380126953,5.977319920583133e-12,2.2220520150866666e-11,Fib.5
Glipr1,-3.493884801864624,4.808978483566719e-12,1.794394956554746e-11,Fib.5
AI662270,-4.511905193328857,4.0270907797019034e-12,1.5082737002628852e-11,Fib.5
Gpr65,-8.296483039855957,3.888266360214066e-12,1.4590117674349215e-11,Fib.5
Ninj1,-1.1189594268798828,3.1142041985434434e-12,1.1729582668713534e-11,Fib.5
Slc38a1,-5.444558143615723,2.9838002045466035e-12,1.1259623413383408e-11,Fib.5
Mgl2,-4.366675853729248,1.981979765622591e-12,7.52174484107245e-12,Fib.5
Vps37b,-1.6507599353790283,1.7989979460684717e-12,6.840296372883922e-12,Fib.5
Rgcc,-1.8936729431152344,1.6633153127055757e-12,6.336439286497431e-12,Fib.5
Myo1g,-4.944106101989746,1.6299412127203284e-12,6.221149666871482e-12,Fib.5
Stap1,-4.719786167144775,1.4890161613505082e-12,5.694134460231389e-12,Fib.5
March1,-4.513966083526611,8.113273381874496e-13,3.126502266618303e-12,Fib.5
Inpp4b,-1.9011272192001343,5.635676266332564e-13,2.1971447432095766e-12,Fib.5
